,district,dt,future_dt,temp,feels_like,pressure,humidity,dew_point,clouds,uvi,visibility,wind_speed,wind_gust,wind_deg,pop,rain_1h,snow_1h,weather_id,weather_main,weather_description,weather_icon
2250,Dublin 12,2025-02-22 15:07:15,2025-02-24 09:00:00,280.61,277.34,1007,84,277.56,17,0.33,10000,5.55,12.02,232,0.0,,,801,Clouds,few clouds,02d
2251,Dublin 12,2025-02-22 15:07:15,2025-02-24 10:00:00,281.52,278.65,1007,81,277.89,33,0.64,10000,5.12,11.06,238,0.0,,,802,Clouds,scattered clouds,03d
2252,Dublin 12,2025-02-22 15:07:15,2025-02-24 11:00:00,282.29,279.58,1008,74,277.31,44,1.0,10000,5.21,9.4,242,0.0,,,802,Clouds,scattered clouds,03d
2253,Dublin 12,2025-02-22 15:07:15,2025-02-24 12:00:00,283.11,280.56,1008,65,276.43,38,1.22,10000,5.34,8.18,239,0.0,,,802,Clouds,scattered clouds,03d
2254,Dublin 12,2025-02-22 15:07:15,2025-02-24 13:00:00,283.74,282.5,1008,63,276.57,12,1.2,10000,5.45,8.35,237,0.0,,,801,Clouds,few clouds,02d
2255,Dublin 12,2025-02-22 15:07:15,2025-02-24 14:00:00,284.03,282.79,1007,62,276.46,25,0.97,10000,5.54,8.5,234,0.0,,,802,Clouds,scattered clouds,03d
2256,Dublin 12,2025-02-22 16:08:10,2025-02-22 16:00:00,285.56,284.58,1012,66,279.39,40,0.28,10000,4.51,8.68,240,0.0,,,802,Clouds,scattered clouds,03d
2257,Dublin 12,2025-02-22 16:08:10,2025-02-22 17:00:00,284.99,284.01,1012,68,279.28,33,0.0,10000,4.0,8.89,229,0.0,,,802,Clouds,scattered clouds,03d
2258,Dublin 12,2025-02-22 16:08:10,2025-02-22 18:00:00,283.67,282.68,1013,73,279.04,26,0.0,10000,3.48,8.81,220,0.0,,,802,Clouds,scattered clouds,03n
2259,Dublin 12,2025-02-22 16:08:10,2025-02-22 19:00:00,282.12,280.42,1013,80,278.86,24,0.0,10000,3.0,7.75,204,0.0,,,801,Clouds,few clouds,02n
2260,Dublin 12,2025-02-22 16:08:10,2025-02-22 20:00:00,280.7,278.71,1014,84,278.17,13,0.0,10000,3.01,4.99,183,0.0,,,801,Clouds,few clouds,02n
2261,Dublin 12,2025-02-22 16:08:10,2025-02-22 21:00:00,279.25,277.04,1015,90,277.19,7,0.0,10000,2.91,4.32,183,0.0,,,800,Clear,clear sky,01n
2262,Dublin 12,2025-02-22 16:08:10,2025-02-22 22:00:00,279.85,277.39,1014,83,276.66,12,0.0,10000,3.49,8.58,190,0.0,,,801,Clouds,few clouds,02n
2263,Dublin 12,2025-02-22 16:08:10,2025-02-22 23:00:00,279.76,277.28,1014,80,276.1,26,0.0,10000,3.48,8.19,180,0.0,,,802,Clouds,scattered clouds,03n
2264,Dublin 12,2025-02-22 16:08:10,2025-02-23 00:00:00,280.01,277.22,1013,81,276.46,25,0.0,10000,4.15,10.01,178,0.0,,,802,Clouds,scattered clouds,03n
2265,Dublin 12,2025-02-22 16:08:10,2025-02-23 01:00:00,280.74,277.88,1013,79,276.87,99,0.0,10000,4.65,12.15,177,0.0,,,804,Clouds,overcast clouds,04n
2266,Dublin 12,2025-02-22 16:08:10,2025-02-23 02:00:00,281.56,278.32,1011,78,277.38,99,0.0,10000,6.15,15.67,179,0.0,,,804,Clouds,overcast clouds,04n
2267,Dublin 12,2025-02-22 16:08:10,2025-02-23 03:00:00,282.34,278.75,1010,77,277.93,100,0.0,10000,8.06,18.58,182,0.0,,,804,Clouds,overcast clouds,04n
2268,Dublin 12,2025-02-22 16:08:10,2025-02-23 04:00:00,282.9,279.22,1009,75,278.24,100,0.0,10000,9.13,20.87,185,0.0,,,804,Clouds,overcast clouds,04n
2269,Dublin 12,2025-02-22 16:08:10,2025-02-23 05:00:00,282.8,278.87,1007,78,278.53,100,0.0,10000,10.13,21.42,188,0.2,,,500,Rain,light rain,10n
2270,Dublin 12,2025-02-22 16:08:10,2025-02-23 06:00:00,282.55,278.31,1006,80,278.75,100,0.0,10000,11.26,23.17,185,0.38,,,500,Rain,light rain,10n
2271,Dublin 12,2025-02-22 16:08:10,2025-02-23 07:00:00,282.65,278.49,1004,83,279.46,100,0.0,10000,11.03,23.03,180,0.63,,,500,Rain,light rain,10n
2272,Dublin 12,2025-02-22 16:08:10,2025-02-23 08:00:00,283.0,279.09,1003,87,280.38,100,0.01,6644,10.36,23.83,183,1.0,,,501,Rain,moderate rain,10d
2273,Dublin 12,2025-02-22 16:08:10,2025-02-23 09:00:00,283.6,282.97,1002,87,281.03,100,0.07,8006,9.98,22.96,188,1.0,,,501,Rain,moderate rain,10d
2274,Dublin 12,2025-02-22 16:08:10,2025-02-23 10:00:00,284.07,283.49,1001,87,281.54,100,0.07,6286,9.8,22.36,188,1.0,,,501,Rain,moderate rain,10d
2275,Dublin 12,2025-02-22 16:08:10,2025-02-23 11:00:00,284.57,284.04,1001,87,281.93,100,0.14,6503,10.03,23.27,193,1.0,,,501,Rain,moderate rain,10d
2276,Dublin 12,2025-02-22 16:08:10,2025-02-23 12:00:00,284.98,284.52,1000,88,282.54,100,0.15,10000,9.74,24.1,195,1.0,,,501,Rain,moderate rain,10d
2277,Dublin 12,2025-02-22 16:08:10,2025-02-23 13:00:00,285.11,284.69,1000,89,282.78,100,0.24,9517,11.52,20.48,209,1.0,,,501,Rain,moderate rain,10d
2278,Dublin 12,2025-02-22 16:08:10,2025-02-23 14:00:00,284.26,283.67,1000,86,281.42,100,0.13,10000,9.15,19.92,211,1.0,,,500,Rain,light rain,10d
2279,Dublin 12,2025-02-22 16:08:10,2025-02-23 15:00:00,283.67,282.97,1001,84,280.62,100,0.06,10000,9.38,15.55,211,1.0,,,500,Rain,light rain,10d
2280,Dublin 12,2025-02-22 16:08:10,2025-02-23 16:00:00,283.49,282.77,1001,84,280.33,100,0.1,10000,8.84,16.26,211,0.8,,,804,Clouds,overcast clouds,04d
2281,Dublin 12,2025-02-22 16:08:10,2025-02-23 17:00:00,283.44,282.69,1001,83,280.26,80,0.0,10000,9.27,17.11,216,0.8,,,803,Clouds,broken clouds,04d
2282,Dublin 12,2025-02-22 16:08:10,2025-02-23 18:00:00,283.05,279.45,1002,83,279.8,72,0.0,10000,8.99,16.41,215,0.8,,,803,Clouds,broken clouds,04n
2283,Dublin 12,2025-02-22 16:08:10,2025-02-23 19:00:00,282.7,278.97,1002,83,279.56,3,0.0,10000,9.07,16.77,215,0.0,,,800,Clear,clear sky,01n
2284,Dublin 12,2025-02-22 16:08:10,2025-02-23 20:00:00,282.33,278.56,1003,84,279.27,38,0.0,10000,8.78,16.79,218,0.0,,,802,Clouds,scattered clouds,03n
2285,Dublin 12,2025-02-22 16:08:10,2025-02-23 21:00:00,282.09,278.33,1003,84,278.94,60,0.0,10000,8.42,16.23,219,0.0,,,803,Clouds,broken clouds,04n
2286,Dublin 12,2025-02-22 16:08:10,2025-02-23 22:00:00,281.92,278.13,1004,83,278.68,70,0.0,10000,8.36,16.38,220,0.0,,,803,Clouds,broken clouds,04n
2287,Dublin 12,2025-02-22 16:08:10,2025-02-23 23:00:00,281.46,277.67,1004,84,278.48,56,0.0,10000,7.85,15.78,219,0.0,,,803,Clouds,broken clouds,04n
2288,Dublin 12,2025-02-22 16:08:10,2025-02-24 00:00:00,281.29,277.48,1004,85,278.35,44,0.0,10000,7.73,15.52,219,0.0,,,802,Clouds,scattered clouds,03n
2289,Dublin 12,2025-02-22 16:08:10,2025-02-24 01:00:00,281.34,277.73,1004,84,278.28,100,0.0,10000,7.1,14.93,226,0.0,,,804,Clouds,overcast clouds,04n
2290,Dublin 12,2025-02-22 16:08:10,2025-02-24 02:00:00,280.98,277.23,1005,84,277.92,87,0.0,10000,7.22,15.05,227,0.0,,,804,Clouds,overcast clouds,04n
2291,Dublin 12,2025-02-22 16:08:10,2025-02-24 03:00:00,280.57,276.95,1005,85,277.71,60,0.0,10000,6.48,14.52,227,0.0,,,803,Clouds,broken clouds,04n
2292,Dublin 12,2025-02-22 16:08:10,2025-02-24 04:00:00,280.31,276.58,1005,86,277.54,45,0.0,10000,6.58,14.32,229,0.0,,,802,Clouds,scattered clouds,03n
2293,Dublin 12,2025-02-22 16:08:10,2025-02-24 05:00:00,280.15,276.34,1005,85,277.3,35,0.0,10000,6.67,14.3,229,0.0,,,802,Clouds,scattered clouds,03n
2294,Dublin 12,2025-02-22 16:08:10,2025-02-24 06:00:00,280.01,276.29,1006,84,276.98,31,0.0,10000,6.31,13.86,227,0.0,,,802,Clouds,scattered clouds,03n
2295,Dublin 12,2025-02-22 16:08:10,2025-02-24 07:00:00,280.06,276.41,1006,84,277.03,11,0.0,10000,6.16,13.48,229,0.0,,,801,Clouds,few clouds,02n
2296,Dublin 12,2025-02-22 16:08:10,2025-02-24 08:00:00,280.03,276.49,1006,85,277.22,13,0.09,10000,5.84,13.13,232,0.0,,,801,Clouds,few clouds,02d
2297,Dublin 12,2025-02-22 16:08:10,2025-02-24 09:00:00,280.61,277.34,1007,84,277.56,17,0.33,10000,5.55,12.02,232,0.0,,,801,Clouds,few clouds,02d
2298,Dublin 12,2025-02-22 16:08:10,2025-02-24 10:00:00,281.52,278.65,1007,81,277.89,33,0.64,10000,5.12,11.06,238,0.0,,,802,Clouds,scattered clouds,03d
2299,Dublin 12,2025-02-22 16:08:10,2025-02-24 11:00:00,282.29,279.58,1008,74,277.31,44,1.0,10000,5.21,9.4,242,0.0,,,802,Clouds,scattered clouds,03d
2300,Dublin 12,2025-02-22 16:08:10,2025-02-24 12:00:00,283.11,280.56,1008,65,276.43,38,1.22,10000,5.34,8.18,239,0.0,,,802,Clouds,scattered clouds,03d
2301,Dublin 12,2025-02-22 16:08:10,2025-02-24 13:00:00,283.74,282.5,1008,63,276.57,12,1.2,10000,5.45,8.35,237,0.0,,,801,Clouds,few clouds,02d
2302,Dublin 12,2025-02-22 16:08:10,2025-02-24 14:00:00,284.03,282.79,1007,62,276.46,25,0.97,10000,5.54,8.5,234,0.0,,,802,Clouds,scattered clouds,03d
2303,Dublin 12,2025-02-22 16:08:10,2025-02-24 15:00:00,283.73,282.59,1007,67,277.44,50,0.62,10000,4.86,8.53,228,0.0,,,802,Clouds,scattered clouds,03d
2304,Dublin 12,2025-02-22 17:09:06,2025-02-22 17:00:00,285.22,284.13,1013,63,278.4,20,0.0,10000,4.0,8.89,229,0.0,,,801,Clouds,few clouds,02d
2305,Dublin 12,2025-02-22 17:09:06,2025-02-22 18:00:00,284.34,283.26,1013,67,278.45,17,0.0,10000,3.48,8.81,220,0.0,,,801,Clouds,few clouds,02n
2306,Dublin 12,2025-02-22 17:09:06,2025-02-22 19:00:00,283.06,281.55,1013,73,278.45,17,0.0,10000,3.0,7.75,204,0.0,,,801,Clouds,few clouds,02n
2307,Dublin 12,2025-02-22 17:09:06,2025-02-22 20:00:00,281.78,280.01,1014,78,278.17,12,0.0,10000,3.01,4.99,183,0.0,,,801,Clouds,few clouds,02n
2308,Dublin 12,2025-02-22 17:09:06,2025-02-22 21:00:00,280.44,278.47,1015,85,278.09,10,0.0,10000,2.91,4.32,183,0.0,,,800,Clear,clear sky,01n
2309,Dublin 12,2025-02-22 17:09:06,2025-02-22 22:00:00,279.85,277.39,1014,83,276.66,12,0.0,10000,3.49,8.58,190,0.0,,,801,Clouds,few clouds,02n
2310,Dublin 12,2025-02-22 17:09:06,2025-02-22 23:00:00,279.76,277.28,1014,80,276.1,26,0.0,10000,3.48,8.19,180,0.0,,,802,Clouds,scattered clouds,03n
2311,Dublin 12,2025-02-22 17:09:06,2025-02-23 00:00:00,280.01,277.22,1013,81,276.46,25,0.0,10000,4.15,10.01,178,0.0,,,802,Clouds,scattered clouds,03n
2312,Dublin 12,2025-02-22 17:09:06,2025-02-23 01:00:00,280.74,277.88,1013,79,276.87,99,0.0,10000,4.65,12.15,177,0.0,,,804,Clouds,overcast clouds,04n
2313,Dublin 12,2025-02-22 17:09:06,2025-02-23 02:00:00,281.56,278.32,1011,78,277.38,99,0.0,10000,6.15,15.67,179,0.0,,,804,Clouds,overcast clouds,04n
2314,Dublin 12,2025-02-22 17:09:06,2025-02-23 03:00:00,282.34,278.75,1010,77,277.93,100,0.0,10000,8.06,18.58,182,0.0,,,804,Clouds,overcast clouds,04n
2315,Dublin 12,2025-02-22 17:09:06,2025-02-23 04:00:00,282.9,279.22,1009,75,278.24,100,0.0,10000,9.13,20.87,185,0.0,,,804,Clouds,overcast clouds,04n
2316,Dublin 12,2025-02-22 17:09:06,2025-02-23 05:00:00,282.8,278.87,1007,78,278.53,100,0.0,10000,10.13,21.42,188,0.2,,,500,Rain,light rain,10n
2317,Dublin 12,2025-02-22 17:09:06,2025-02-23 06:00:00,282.55,278.31,1006,80,278.75,100,0.0,10000,11.26,23.17,185,0.38,,,500,Rain,light rain,10n
2318,Dublin 12,2025-02-22 17:09:06,2025-02-23 07:00:00,282.65,278.49,1004,83,279.46,100,0.0,10000,11.03,23.03,180,0.63,,,500,Rain,light rain,10n
2319,Dublin 12,2025-02-22 17:09:06,2025-02-23 08:00:00,283.0,279.09,1003,87,280.38,100,0.01,6644,10.36,23.83,183,1.0,,,501,Rain,moderate rain,10d
2320,Dublin 12,2025-02-22 17:09:06,2025-02-23 09:00:00,283.6,282.97,1002,87,281.03,100,0.07,8006,9.98,22.96,188,1.0,,,501,Rain,moderate rain,10d
2321,Dublin 12,2025-02-22 17:09:06,2025-02-23 10:00:00,284.07,283.49,1001,87,281.54,100,0.07,6286,9.8,22.36,188,1.0,,,501,Rain,moderate rain,10d
2322,Dublin 12,2025-02-22 17:09:06,2025-02-23 11:00:00,284.57,284.04,1001,87,281.93,100,0.14,6503,10.03,23.27,193,1.0,,,501,Rain,moderate rain,10d
2323,Dublin 12,2025-02-22 17:09:06,2025-02-23 12:00:00,284.98,284.52,1000,88,282.54,100,0.15,10000,9.74,24.1,195,1.0,,,501,Rain,moderate rain,10d
2324,Dublin 12,2025-02-22 17:09:06,2025-02-23 13:00:00,285.11,284.69,1000,89,282.78,100,0.24,9517,11.52,20.48,209,1.0,,,501,Rain,moderate rain,10d
2325,Dublin 12,2025-02-22 17:09:06,2025-02-23 14:00:00,284.26,283.67,1000,86,281.42,100,0.13,10000,9.15,19.92,211,1.0,,,500,Rain,light rain,10d
2326,Dublin 12,2025-02-22 17:09:06,2025-02-23 15:00:00,283.67,282.97,1001,84,280.62,100,0.06,10000,9.38,15.55,211,1.0,,,500,Rain,light rain,10d
2327,Dublin 12,2025-02-22 17:09:06,2025-02-23 16:00:00,283.49,282.77,1001,84,280.33,100,0.1,10000,8.84,16.26,211,0.8,,,804,Clouds,overcast clouds,04d
2328,Dublin 12,2025-02-22 17:09:06,2025-02-23 17:00:00,283.44,282.69,1001,83,280.26,80,0.0,10000,9.27,17.11,216,0.8,,,803,Clouds,broken clouds,04d
2329,Dublin 12,2025-02-22 17:09:06,2025-02-23 18:00:00,283.05,279.45,1002,83,279.8,72,0.0,10000,8.99,16.41,215,0.8,,,803,Clouds,broken clouds,04n
2330,Dublin 12,2025-02-22 17:09:06,2025-02-23 19:00:00,282.7,278.97,1002,83,279.56,3,0.0,10000,9.07,16.77,215,0.0,,,800,Clear,clear sky,01n
2331,Dublin 12,2025-02-22 17:09:06,2025-02-23 20:00:00,282.33,278.56,1003,84,279.27,38,0.0,10000,8.78,16.79,218,0.0,,,802,Clouds,scattered clouds,03n
2332,Dublin 12,2025-02-22 17:09:06,2025-02-23 21:00:00,282.09,278.33,1003,84,278.94,60,0.0,10000,8.42,16.23,219,0.0,,,803,Clouds,broken clouds,04n
2333,Dublin 12,2025-02-22 17:09:06,2025-02-23 22:00:00,281.92,278.13,1004,83,278.68,70,0.0,10000,8.36,16.38,220,0.0,,,803,Clouds,broken clouds,04n
2334,Dublin 12,2025-02-22 17:09:06,2025-02-23 23:00:00,281.46,277.67,1004,84,278.48,56,0.0,10000,7.85,15.78,219,0.0,,,803,Clouds,broken clouds,04n
2335,Dublin 12,2025-02-22 17:09:06,2025-02-24 00:00:00,281.29,277.48,1004,85,278.35,44,0.0,10000,7.73,15.52,219,0.0,,,802,Clouds,scattered clouds,03n
2336,Dublin 12,2025-02-22 17:09:06,2025-02-24 01:00:00,281.34,277.73,1004,84,278.28,100,0.0,10000,7.1,14.93,226,0.0,,,804,Clouds,overcast clouds,04n
2337,Dublin 12,2025-02-22 17:09:06,2025-02-24 02:00:00,280.98,277.23,1005,84,277.92,87,0.0,10000,7.22,15.05,227,0.0,,,804,Clouds,overcast clouds,04n
2338,Dublin 12,2025-02-22 17:09:06,2025-02-24 03:00:00,280.57,276.95,1005,85,277.71,60,0.0,10000,6.48,14.52,227,0.0,,,803,Clouds,broken clouds,04n
2339,Dublin 12,2025-02-22 17:09:06,2025-02-24 04:00:00,280.31,276.58,1005,86,277.54,45,0.0,10000,6.58,14.32,229,0.0,,,802,Clouds,scattered clouds,03n
2340,Dublin 12,2025-02-22 17:09:06,2025-02-24 05:00:00,280.15,276.34,1005,85,277.3,35,0.0,10000,6.67,14.3,229,0.0,,,802,Clouds,scattered clouds,03n
2341,Dublin 12,2025-02-22 17:09:06,2025-02-24 06:00:00,280.01,276.29,1006,84,276.98,31,0.0,10000,6.31,13.86,227,0.0,,,802,Clouds,scattered clouds,03n
2342,Dublin 12,2025-02-22 17:09:06,2025-02-24 07:00:00,280.06,276.41,1006,84,277.03,11,0.0,10000,6.16,13.48,229,0.0,,,801,Clouds,few clouds,02n
2343,Dublin 12,2025-02-22 17:09:06,2025-02-24 08:00:00,280.03,276.49,1006,85,277.22,13,0.09,10000,5.84,13.13,232,0.0,,,801,Clouds,few clouds,02d
2344,Dublin 12,2025-02-22 17:09:06,2025-02-24 09:00:00,280.61,277.34,1007,84,277.56,17,0.33,10000,5.55,12.02,232,0.0,,,801,Clouds,few clouds,02d
2345,Dublin 12,2025-02-22 17:09:06,2025-02-24 10:00:00,281.52,278.65,1007,81,277.89,33,0.64,10000,5.12,11.06,238,0.0,,,802,Clouds,scattered clouds,03d
2346,Dublin 12,2025-02-22 17:09:06,2025-02-24 11:00:00,282.29,279.58,1008,74,277.31,44,1.0,10000,5.21,9.4,242,0.0,,,802,Clouds,scattered clouds,03d
2347,Dublin 12,2025-02-22 17:09:06,2025-02-24 12:00:00,283.11,280.56,1008,65,276.43,38,1.22,10000,5.34,8.18,239,0.0,,,802,Clouds,scattered clouds,03d
2348,Dublin 12,2025-02-22 17:09:06,2025-02-24 13:00:00,283.74,282.5,1008,63,276.57,12,1.2,10000,5.45,8.35,237,0.0,,,801,Clouds,few clouds,02d
2349,Dublin 12,2025-02-22 17:09:06,2025-02-24 14:00:00,284.03,282.79,1007,62,276.46,25,0.97,10000,5.54,8.5,234,0.0,,,802,Clouds,scattered clouds,03d
2350,Dublin 12,2025-02-22 17:09:06,2025-02-24 15:00:00,283.73,282.59,1007,67,277.44,50,0.62,10000,4.86,8.53,228,0.0,,,802,Clouds,scattered clouds,03d
2351,Dublin 12,2025-02-22 17:09:06,2025-02-24 16:00:00,282.81,280.45,1007,75,278.05,63,0.29,10000,4.66,9.33,220,0.5,,,500,Rain,light rain,10d
2352,Dublin 12,2025-02-22 18:10:01,2025-02-22 18:00:00,283.35,282.18,1013,67,277.5,20,0.0,10000,3.55,8.86,222,0.0,,,801,Clouds,few clouds,02n
2353,Dublin 12,2025-02-22 18:10:01,2025-02-22 19:00:00,282.67,281.13,1013,72,277.88,16,0.0,10000,2.93,5.74,203,0.0,,,801,Clouds,few clouds,02n
2354,Dublin 12,2025-02-22 18:10:01,2025-02-22 20:00:00,281.81,280.13,1013,76,277.82,13,0.0,10000,2.87,4.46,179,0.0,,,801,Clouds,few clouds,02n
2355,Dublin 12,2025-02-22 18:10:01,2025-02-22 21:00:00,280.9,279.02,1014,81,277.85,11,0.0,10000,2.9,4.32,185,0.0,,,801,Clouds,few clouds,02n
2356,Dublin 12,2025-02-22 18:10:01,2025-02-22 22:00:00,280.46,278.23,1014,83,277.77,18,0.0,10000,3.31,8.37,189,0.0,,,801,Clouds,few clouds,02n
2357,Dublin 12,2025-02-22 18:10:01,2025-02-22 23:00:00,279.76,277.26,1014,82,276.39,22,0.0,10000,3.51,8.24,188,0.0,,,801,Clouds,few clouds,02n
2358,Dublin 12,2025-02-22 18:10:01,2025-02-23 00:00:00,280.01,277.27,1013,81,276.42,29,0.0,10000,4.04,10.0,181,0.0,,,802,Clouds,scattered clouds,03n
2359,Dublin 12,2025-02-22 18:10:01,2025-02-23 01:00:00,280.72,277.74,1012,79,276.85,100,0.0,10000,4.91,13.54,177,0.0,,,804,Clouds,overcast clouds,04n
2360,Dublin 12,2025-02-22 18:10:01,2025-02-23 02:00:00,281.94,278.64,1011,75,277.33,100,0.0,10000,6.67,16.36,180,0.0,,,804,Clouds,overcast clouds,04n
2361,Dublin 12,2025-02-22 18:10:01,2025-02-23 03:00:00,282.46,278.73,1009,76,277.96,100,0.0,10000,8.79,19.59,184,0.0,,,804,Clouds,overcast clouds,04n
2362,Dublin 12,2025-02-22 18:10:01,2025-02-23 04:00:00,282.57,278.62,1008,77,278.24,100,0.0,10000,9.87,21.7,187,0.2,,,500,Rain,light rain,10n
2363,Dublin 12,2025-02-22 18:10:01,2025-02-23 05:00:00,282.73,278.69,1007,78,278.55,100,0.0,10000,10.53,21.76,184,0.21,,,500,Rain,light rain,10n
2364,Dublin 12,2025-02-22 18:10:01,2025-02-23 06:00:00,282.31,277.91,1005,81,278.75,100,0.0,10000,11.66,23.3,183,0.69,,,500,Rain,light rain,10n
2365,Dublin 12,2025-02-22 18:10:01,2025-02-23 07:00:00,282.25,277.8,1003,85,279.38,100,0.0,10000,11.78,23.31,181,1.0,,,500,Rain,light rain,10n
2366,Dublin 12,2025-02-22 18:10:01,2025-02-23 08:00:00,282.68,278.45,1002,88,280.19,100,0.01,10000,11.42,23.53,183,1.0,,,500,Rain,light rain,10d
2367,Dublin 12,2025-02-22 18:10:01,2025-02-23 09:00:00,283.51,282.85,1001,86,280.76,100,0.07,6724,11.38,25.36,187,1.0,,,501,Rain,moderate rain,10d
2368,Dublin 12,2025-02-22 18:10:01,2025-02-23 10:00:00,284.16,283.59,1001,87,281.47,100,0.07,9221,10.37,23.52,193,1.0,,,501,Rain,moderate rain,10d
2369,Dublin 12,2025-02-22 18:10:01,2025-02-23 11:00:00,284.64,284.12,1000,87,282.07,100,0.14,10000,9.98,22.25,192,1.0,,,501,Rain,moderate rain,10d
2370,Dublin 12,2025-02-22 18:10:01,2025-02-23 12:00:00,284.99,284.55,999,89,282.66,100,0.15,8104,9.66,23.78,197,1.0,,,501,Rain,moderate rain,10d
2371,Dublin 12,2025-02-22 18:10:01,2025-02-23 13:00:00,285.05,284.7,1000,92,283.18,100,0.24,5471,9.62,17.99,214,1.0,,,501,Rain,moderate rain,10d
2372,Dublin 12,2025-02-22 18:10:01,2025-02-23 14:00:00,284.74,284.1,1000,82,281.2,100,0.13,10000,9.86,18.67,219,1.0,,,500,Rain,light rain,10d
2373,Dublin 12,2025-02-22 18:10:01,2025-02-23 15:00:00,284.42,283.77,1000,83,281.16,100,0.06,10000,8.53,16.85,211,0.8,,,804,Clouds,overcast clouds,04d
2374,Dublin 12,2025-02-22 18:10:01,2025-02-23 16:00:00,284.12,283.44,1000,83,280.89,100,0.1,10000,9.3,17.88,215,0.8,,,804,Clouds,overcast clouds,04d
2375,Dublin 12,2025-02-22 18:10:01,2025-02-23 17:00:00,283.68,282.93,1000,82,280.21,88,0.0,10000,9.85,17.69,215,0.8,,,804,Clouds,overcast clouds,04d
2376,Dublin 12,2025-02-22 18:10:01,2025-02-23 18:00:00,283.3,282.46,1001,80,279.43,77,0.0,10000,9.58,17.55,216,0.8,,,803,Clouds,broken clouds,04n
2377,Dublin 12,2025-02-22 18:10:01,2025-02-23 19:00:00,282.81,279.06,1002,82,279.35,1,0.0,10000,9.32,17.33,215,0.0,,,800,Clear,clear sky,01n
2378,Dublin 12,2025-02-22 18:10:01,2025-02-23 20:00:00,282.49,278.72,1002,82,278.98,2,0.0,10000,8.96,16.56,221,0.0,,,800,Clear,clear sky,01n
2379,Dublin 12,2025-02-22 18:10:01,2025-02-23 21:00:00,282.02,278.19,1003,82,278.66,0,0.0,10000,8.64,16.4,218,0.0,,,800,Clear,clear sky,01n
2380,Dublin 12,2025-02-22 18:10:01,2025-02-23 22:00:00,281.66,277.78,1003,83,278.49,0,0.0,10000,8.4,16.36,221,0.0,,,800,Clear,clear sky,01n
2381,Dublin 12,2025-02-22 18:10:01,2025-02-23 23:00:00,281.45,277.57,1004,83,278.15,0,0.0,10000,8.15,16.34,222,0.0,,,800,Clear,clear sky,01n
2382,Dublin 12,2025-02-22 18:10:01,2025-02-24 00:00:00,281.19,277.33,1004,82,277.86,0,0.0,10000,7.79,16.0,224,0.0,,,800,Clear,clear sky,01n
2383,Dublin 12,2025-02-22 18:10:01,2025-02-24 01:00:00,281.07,277.24,1004,83,277.86,70,0.0,10000,7.57,15.58,225,0.0,,,803,Clouds,broken clouds,04n
2384,Dublin 12,2025-02-22 18:10:01,2025-02-24 02:00:00,280.95,277.15,1005,84,277.86,86,0.0,10000,7.35,15.22,227,0.0,,,804,Clouds,overcast clouds,04n
2385,Dublin 12,2025-02-22 18:10:01,2025-02-24 03:00:00,280.77,277.16,1004,84,277.71,84,0.0,10000,6.6,14.46,226,0.0,,,803,Clouds,broken clouds,04n
2386,Dublin 12,2025-02-22 18:10:01,2025-02-24 04:00:00,280.58,276.94,1005,84,277.57,60,0.0,10000,6.54,14.21,226,0.0,,,803,Clouds,broken clouds,04n
2387,Dublin 12,2025-02-22 18:10:01,2025-02-24 05:00:00,280.35,276.79,1005,84,277.32,48,0.0,10000,6.14,13.81,232,0.0,,,802,Clouds,scattered clouds,03n
2388,Dublin 12,2025-02-22 18:10:01,2025-02-24 06:00:00,280.26,276.7,1005,84,277.17,41,0.0,10000,6.06,13.41,230,0.0,,,802,Clouds,scattered clouds,03n
2389,Dublin 12,2025-02-22 18:10:01,2025-02-24 07:00:00,280.01,276.6,1005,85,277.12,14,0.0,10000,5.5,12.85,229,0.0,,,801,Clouds,few clouds,02n
2390,Dublin 12,2025-02-22 18:10:01,2025-02-24 08:00:00,280.12,276.83,1006,85,277.2,42,0.09,10000,5.27,12.43,228,0.0,,,802,Clouds,scattered clouds,03d
2391,Dublin 12,2025-02-22 18:10:01,2025-02-24 09:00:00,280.86,277.81,1006,83,277.66,54,0.33,10000,5.16,11.57,230,0.0,,,803,Clouds,broken clouds,04d
2392,Dublin 12,2025-02-22 18:10:01,2025-02-24 10:00:00,281.69,278.83,1007,81,278.05,60,0.64,10000,5.21,10.99,238,0.0,,,803,Clouds,broken clouds,04d
2393,Dublin 12,2025-02-22 18:10:01,2025-02-24 11:00:00,282.48,279.78,1007,72,277.23,69,1.0,10000,5.32,9.49,241,0.0,,,803,Clouds,broken clouds,04d
2394,Dublin 12,2025-02-22 18:10:01,2025-02-24 12:00:00,283.17,281.98,1007,67,276.82,62,1.22,10000,5.63,8.42,244,0.0,,,803,Clouds,broken clouds,04d
2395,Dublin 12,2025-02-22 18:10:01,2025-02-24 13:00:00,283.6,282.32,1007,62,276.11,14,1.2,10000,5.53,8.1,245,0.0,,,801,Clouds,few clouds,02d
2396,Dublin 12,2025-02-22 18:10:01,2025-02-24 14:00:00,283.92,282.59,1007,59,275.8,13,0.97,10000,5.15,7.8,243,0.0,,,801,Clouds,few clouds,02d
2397,Dublin 12,2025-02-22 18:10:01,2025-02-24 15:00:00,283.88,282.68,1006,64,276.88,15,0.62,10000,4.97,7.98,238,0.0,,,801,Clouds,few clouds,02d
